そうだよね．よったんもロボットじゃないの?,スポーツは、見るのとやるの、どちらが好きですか？,どちらかと言えばするのが好きです．,どちら/言う/する/好き,好き,null,p,
どちらかと言えばするのが好きです．,料理って大変だけど、美味しいものが大好き、楽しいね。,そうだよね．今日も暑いよ．30度ある．,今日/暑い/30/ある,熱い/暑い,null,n,
んー，特にないなー．今テニスとダンスだけです．,特技は特別ないんですけどね、すべてのものに挑戦してます。,あーチャレンジ精神が旺盛だね．,チャレンジ/精神/旺盛,神/旺盛,null,p,
あーチャレンジ精神が旺盛だね．,チャレンジ精神があるっていいですよね。,そうだよ．そうじゃないと成長しないよ．,null#ない/成長/する#ない,長,null,null,
そうだよ．そうじゃないと成長しないよ．,成長は好きですか？,好きですよ．,好き,好き,null,p,
好きですよ．,映画が好きです,どんな映画が好きですか?,映画/好き/?,好き,null,null,
どんな映画が好きですか?,金つばと豆大福が大好きです,私もさっき豆大福を食べました．夜のご飯の時におはぎを食べました．,私/さっき/豆/大福/食べる/夜/ご飯/はぐ/食べる,null,殺気,p,
最近行ったことありません．,胃の痛いことがないので、おかげさまで、まだ消化器の病気はありません。,健康でいいですね．,健康,健/健康,null,p,
そう．なんでも勉強するといいですよ．,楽譜は勉強しなかったから読めないんです。,勉強しなくても楽譜は読めるんじゃないの?,勉強/する#ない/楽譜/読める#ない/?,楽,null,null,
勉強しなくても楽譜は読めるんじゃないの?,おいしいですね。,生のほうが美味しいよ．もう温室みかんがありますよ．,生/美味しい/温室/みかん/ある,味/美味しい,null,p,
生のほうが美味しいよ．もう温室みかんがありますよ．,長生きしてもらわないと,そう?じゃあ長生きするよ．,?/長生き/する,長/生き,null,p,
そうでもなかったけどね．,今までで一番面白かった仕事を、教えてください。,システム開発の仕事です．,システム/開発/仕事,開発,null,null,
システム開発の仕事です．,働きたいですね。人の役に立つのはとてもいいことですよね。,そうだよね．人の役に立って給料をもらえて．,人/役に立つ/給料/もらえる,立つ/建つ/発つ,null,null,
もう少し眠くなったので，お休みしますー．,膝が痛くて手術をして入院しました。腰も良くありません。,かわいそうに．どうしたの?,かわいそう/する/?,null,かわいそう,null,
かわいそうに．どうしたの?,総理は好きですか？,総理は好きでも嫌いでもありません．,総理/好き/嫌い/ある#ん,好き/理,嫌/嫌い,null,
総理は好きでも嫌いでもありません．,機械の修理は得意ですか？,機械の修理は得意です．,機械/修理/得意,得意/理,null,p,
布団で寝ています．,毎日、何かお薬を飲んでいますか？,飲んでいませんよ．元気ですから．病気していませんから．,飲む#ん/元気/病気/する#ん,元気,病気,p,
そうだよね．ここに来たときは田んぼがいっぱいあったけど，今はほとんどが住宅地です．,つい買ってきて食べてます。,そうだね．今とうもろこし美味しいよ．電子レンジでチンすれば3分ぐらいでできちゃうよ．,とうもろこし/美味しい/電子/レンジ/チン/する/3/できる,味/美味しい,null,p,
してますよ．,歌を歌うのは、好きですか？,好きですけど，もう眠くなったんでおやすみ．,好き/眠い/なる/おやすみ,好き,null,null,
おはよう．,おはよう,今日よったんは大学へ戻るんだよ．寂しくなるね．,今日/よる/大学/戻る/寂しい/なる,寂,寂しい/淋しい,n,
そうです．,日本人は手先が器用だといいますが、器用なほうですか？,そうですよ．器用ですよ．なんでもできまーす．,器用/なん/できる/ー/する,器用,null,p,
なぁに?清須って．,もっと環境のいいところに引っ越したいって思うことありますか？,思いません．ここが結構いいので．,思う#ん/ここ/いい,易易/良い/善い/好い,null,p,
思いません．ここが結構いいので．,ここは好きですか？,好きですよ．駅にも近いし．,好き/駅/近い,好き/近い,null,p,
そうだよね．九州は台風銀座だからよく来ますね．,台風が来て、九州は大変だったけど、こちらは大丈夫でしたね。,そうだね．ちょっと心配したけどねぇ．全然被害はなかったねぇ，こちらは．,心配/する/被害/ない/こちら,null,心配,n,
そうだね．ちょっと心配したけどねぇ．全然被害はなかったねぇ，こちらは．,子供は何をするか分かりませんね。とんでもないことしたりしますから、心配なこといっぱいありますよね。,そうだよね．子供はね，何も分かんないからね．,子供/はねる/何/分かる#ない,撥ねる,null,n,
私は子供の頃海の近くだったので，そのまま海に行きました．,近くの人たちと仲良くしていればいいことありますよね。,そうだね．みんな仲良くしていればいいことあるよ．,みんな/する/いい/ある,易易/良い/善い/好い,null,p,
そうだね．もう中学生になっちゃって，,今、いろいろな資格がありますよね。何か興味のあるものは、ありますか？,もう今からは，資格は要りません．,今/資格/要る#ん,要,null,null,
うちにはないです．食べてみたいなぁ．,すき焼きが一番好きです。,私もすき焼きは大好きでーす．,私/すき焼き/大好き/ー/する,好き/大好き,null,p,
私もすき焼きは大好きでーす．,私も大好き,他にお寿司，天ぷらが好きです．,他/寿司/天ぷら/好き,好き,null,p,
他にお寿司，天ぷらが好きです．,映画が好きです,どんな映画が好きですか?,映画/好き/?,好き,null,null,
どんな映画が好きですか?,金つばと豆大福が大好きです,今度はお菓子?私も羊羹も好きですよ．豆大福も大好きです．おはぎも好きです．,今度/お菓子/?/私/羊羹/好き/豆/大福/大好き/はぐ/好き,好き/大好き,null,p,
今度はお菓子?私も羊羹も好きですよ．豆大福も大好きです．おはぎも好きです．,私は薔薇の花が好きです,あ，今までは菜の花が好きだとか言ってたけどね．,あ/今/菜の花/好き/言う,好き/花/華,null,p,
私，今朝はりんごとバナナを食べました．,リンゴとバナナどちらが好きですか,どちらも好きです．,どちら/好き,好き,null,p,
どちらも好きです．,料理って大変だけど、美味しいものが大好き、楽しいね。,そうだね．美味しいものはいいね．,美味しい/いい,易易/良い/善い/好い/味/美味しい,null,p,
そうだよ．10分ちょっとのところにありますよ．,テニスから帰ってきたところです。いっぱい汗をかきました。,私は昨日テニスに行って，いっぱい汗をかいたので帰ってシャワーを浴びました．,私/昨日/テニス/行く/汗/かく/帰る/シャワー/浴びる,核,null,p,
そうだね，私も昨日はテニスして疲れたんで，少し眠くなりましたよ．,私は豆大福の方が好きです,かたが，じゃなくて豆大福のほうが好きでしょ．私は昨日ね，大福とおはぎを食べました．おはぎ分かるかな．,ない/豆/大福/好き/私/昨日/大福/はぐ/食べる/はぐ/分かる,好き/分かる/判る,null,p,
私もそうです．ほとんど家で食べてます．,お隣の家の方とは長い付き合いですか？,そうですよ．ここに引っ越してからずっとです．40年近くになります．,ここ/引っ越す/40/近く/なる,越す,null,null,
三沢三丁目，です．,三沢ってなんだろう．．．,地名ですよ．日野の．,地名/日野,名,null,null,
地名ですよ．日野の．,干物は好きですか？,干物も好きですよ．アジの干物は美味しいね．,干物/好き/アジ/干物/美味しい,好き/味/美味しい,アジ,p,
干物も好きですよ．アジの干物は美味しいね．,私は蕎麦が好きです。,私は蕎麦よりはうどんの方が好きかなぁ．うどんとは分かりますか?うどん．,私/蕎麦/うどん/好き/うどん/分かる/?/うどん,好き/分かる/判る,null,null,
私は蕎麦よりはうどんの方が好きかなぁ．うどんとは分かりますか?うどん．,スポーツは見るのもするのも、どちらも好きです,私も好きです．よったんは何が好きですか?,私/好き/よる/何/好き/?,好き,null,null,
持ってますけど，ほとんど使ってません最近は．ちょっともう古くなったのでね．,昔そろばんの仕事していたので得意です。でも今は電卓に変わってしまいましたね。,そうだね．電卓は便利だよね．,電卓/便利,便利,null,null,
まぁ，できるかなぁ．,泳ぎはまったくできません。かなづちもいいところで、水が怖いです。,私は泳ぎは得意です．もう5歳ぐらいから泳いでます．,私/泳ぎ/得意/5/泳ぐ,得意/泳ぐ/游ぐ,null,null,
私は泳ぎは得意です．もう5歳ぐらいから泳いでます．,そろばんは得意です,そろばんは苦手です．,そる/ばん/苦手,null,苦,null,
そろばんは苦手です．,海はちょっと苦手です。,私は大好きですよ．海の近くで育ったんで．,私/大好き/海/近く/育つ,好き/大好き,null,null,
私は大好きですよ．海の近くで育ったんで．,ショートケーキが好きです,私も好きです．和菓子も大好きです．甘いものは大好きです．何考えてますか，よったん．お名前はなんですか．,私/好き/和菓子/大好き/甘い/大好き/何/考える/よる/名前/なん,好き/大好き/名/甘い/旨い,甘い,null,
野球・テニスぐらいかなぁ．,スポーツはどちらかっていうと、見る方が好きですね。野球とか,野球はね，35ぐらいまでやってましたよ．今はソフト…あれです…テニスですけどね．,野球/はねる/35/やる/今/ソフト/あれ/テニス,撥ねる,null,null,
野球はね，35ぐらいまでやってましたよ．今はソフト…あれです…テニスですけどね．,スポーツドリンクを持って行ってます,私もスポーツドリンク持っていますよ．熱中症にならないようにね．,私/スポーツドリンク/持つ/熱中/症/なる#ない,熱中,null,null,
私もスポーツドリンク持っていますよ．熱中症にならないようにね．,羊羹も好きです。今は水ようかんがいいなあ。,そうだね．夏は水ようかんを冷たく冷やして食べれば美味しいね．,夏/水/よう/かん/冷たい/冷やす/食べる/美味しい,味/美味しい/間,憾,null,
そうだね．夏は水ようかんを冷たく冷やして食べれば美味しいね．,夏はちょっと食欲が落ちますよね。,そんなことないよ．元気だから．,ない/元気,元気,null,null,
そんなことないよ．元気だから．,でも病気で早く死ぬ人もいますしね。元気が一番です。,そうです．元気が1番です．90ぐらいまで生きたいなぁ．,元気/1/90/生きる,元気/生きる/活きる,null,null,
そうです．元気が1番です．90ぐらいまで生きたいなぁ．,天ぷらが一番得意かな,天ぷらでは何の天ぷらが好きですか?エビとか穴子とかキスとかあるけど．野菜とか．　どうしたの．何を考えているの?まだ考えているの?次の言葉が出ないねぇ．,天ぷら/何/天ぷら/好き/?/エビ/穴子/キス/ある/野菜/する/何/考える/?/考える/?/次/言葉/出る#ない,好き,null,null,
2人います．もう40過ぎと40です．,楽しくないときもありますね。,ほとんどが楽しいね．,楽しい,楽しい,null,null,
そうだね．私は今は英会話の勉強をしています．,英語の勉強してます,私もしてますよ．もう3ヶ月ぐらいになる．外国に行ったときに話せるようにね．勉強をしてます．よったんは英語ができますか．,私/する/3/なる/外国/行く/話せる/勉強/する/よる/英語/できる,話せる,null,null,
私もしてますよ．もう3ヶ月ぐらいになる．外国に行ったときに話せるようにね．勉強をしてます．よったんは英語ができますか．,おすすめのダシはありますか？,あごだしでしょう．分かるかな?あごって．,だし/分かる/?/あご,分かる/判る,null,null,
あごだしでしょう．分かるかな?あごって．,あごだしってなんだろう．．．,飛魚を焼いて干したものみたいですよ．,飛魚/焼く/干す,null,焼く,null,
そうだね．,もう一度話しかけてください,今日も暑いよ．今からどんどん暑くなります．よったんは夏が好きですか?,今日/暑い/今/暑い/なる/よる/夏/好き/?,好き/熱い/暑い,null,null,
そうだねぇ．疲れた時はカレーが1番かもしれないね．,みんなが健康で暮らせるのが一番いいですよね。,そうだよね．病気になったら辛いもんね．,病気/なる/辛い,null,辛い/病気,null,
何が一緒かな?,バイオリンの音って好きだなぁ。,そうだね.上手な人が弾けば好きですね．下手な人が弾けばガーガーギーギーですね．,./上手/人/弾く/好き/下手/人/弾く,好き/上手,下手,null,
そうだね．いいことだ．,外国に行ってみたいけれど、言葉がわからないから不安です。でも珍しい食べ物が食べたいなあ。,どんな食べ物がいいのかな．,食べ物/いい,易易/良い/善い/好い,null,null,
そうだよ．豊田の駅前にできるよ．11月がオープンですよ．,十五夜の月は特に綺麗ですよね。,そうだね．明るくって綺麗だよね．,明るい/綺麗,明るい/奇麗/綺麗,null,null,
特にありません．,特技は特別ないんですけどね、すべてのものに挑戦してます。,いいね．チャレンジ精神があって．若い時にはいっぱい挑戦したほうがいいよ．,いい/チャレンジ/精神/ある/若い/挑戦/する/いい,易易/神/良い/善い/好い/若い,null,null,
いいね．チャレンジ精神があって．若い時にはいっぱい挑戦したほうがいいよ．,時代劇の小説とか大好きです。,私は時代劇は好きではないでーす．,私/時代/劇/好き#ない/ー/する,時,null,null,
行ったことありますよー．2年ぐらい前だったかな．小林旭のコンサート．,なんか楽しいことがないかな,なんでも楽しいんじゃないの?よったんは．,なん/楽しい#ない/?/よる,楽,null,null,
なんでも楽しいんじゃないの?よったんは．,ご近所の子供さんの運動会に入ったことが何回もあります。,運動会で何したの?走るのは得意ですか?,運動会/何/する/?/走る/得意/?,得意,null,null,
こんにちは．,服に付いた、落ちないシミは、どうすればいいんだろう。,やっぱりクリーニング屋に持って行ってシミ抜きしてもらったらいいと思うよ．,クリーニング/屋/持つ/シミ/抜き/する/いい/思う,易易/良い/善い/好い,null,null,
(学生との会話),もう一度話しかけてください,シミ抜きはクリーニング屋に行ってシミを取って貰った方がいいと思います．,シミ/抜き/クリーニング/屋/行く/シミ/取る/貰う/いい/思う,易易/良い/善い/好い,null,null,
私は小学校の頃そろばんを少しやりましたけどそれ以来やってません．,今日は桃を買ってきました。,私は今朝はねバナナとリンゴでした．,私/今朝/はねる/バナナ/リンゴ,撥ねる,null,null,
私は今朝はねバナナとリンゴでした．,リンゴとバナナどちらが好きですか,どちらも好きです．よったんは何が好きですか?,どちら/好き/よる/何/好き/?,好き,null,null,
どちらも好きです．よったんは何が好きですか?,すき焼きが一番好きです。,私はすき焼き以外にはお寿司・天ぷらが好きです．,私/すき焼き/寿司/天ぷら/好き,好き,null,null,
私はすき焼き以外にはお寿司・天ぷらが好きです．,私は豆大福の方が好きです,私は昨日，豆大福とおはぎを食べました．甘いものが好きなので．,私/昨日/豆/大福/はぐ/食べる/甘い/好き,好き/甘い/旨い,甘い,null,
私は昨日，豆大福とおはぎを食べました．甘いものが好きなので．,私は薔薇の花が好きです,以前はね，菜の花だったけど薔薇の花に変わったね．,以前/はねる/菜の花/薔薇/花/変わる,撥ねる/花/華,null,null,
いい心がけだ．,りっぱな心がけですね。,そうだね．感心した．,感心/する,感心,null,null,
ありませんね．そうたいして気になりません．,相対的は好きですか？,言っている意味がよく分かりません．,言う/意味/分かる#ん,味,null,null,
なんの事を言ってるんでしょう．時々分からないこと言いますね．,コーヒーとパンとサラダと。,私も朝はパンです．パンにチーズをのっけて焼いて，ヨーグルト．,私/朝/パン/パン/チーズ/のっける/焼く/ヨーグルト,null,焼く/ぐる/グル,null,
私も朝はパンです．パンにチーズをのっけて焼いて，ヨーグルト．,焼きたてのパン、美味しいですよね。,そうそう美味しいですよ．,美味しい,味/美味しい,null,null,
そうそう美味しいですよ．,今日は、どこかにお出かけしますか？,えー今日はね，出かける予定はありません．もしかしたらコーヒーを買いに行くかもしれませんけど．,今日/はねる/出かける/予定/ある#ん/する/コーヒー/買う/行く/しれる#ん,買う/撥ねる,null,null,
そうだね．私は3か月前から英会話の勉強をしています．,勉強はして色んなことを知るってことは、とてもいいことですよね。,そうだよね．若い頃はなんでも勉強しなさい．,若い/なん/勉強/する,若い,null,null,
そうだよね．若い頃はなんでも勉強しなさい．,やっぱりなんでも勉強すれば強くなれるかな,そうだね．続けることが大事だよ．,続ける/大事,大事,null,null,
挑戦してみてください．,水がないと人間は生きていけないですよね。,そうだね．水とお塩が大事だね．,水/塩/大事,大事,null,null,
そうだね．水とお塩が大事だね．,いくつになっても勉強は大事ですよね,そうだよ，特に若い頃は大事だよ．よったんは何が好きかな?勉強では．,若い/大事/よる/何/好き/?/勉強,好き/大事/若い,null,null,
家族です．,家族と話しするのが一番楽しいね,そうだね．孫とかね．子供とかと話すのが1番楽しいです．,孫/子供/話す/1/楽しい,楽しい,null,null,
そうだね．孫とかね．子供とかと話すのが1番楽しいです．,健康が一番いいですね,そうだね．健康が１番．お金には変えられない．,健康/１/お金/変える/られる#ない,健/健康,null,null,
こんにちは,こんにちは,こんにちは。今日は暖かいで,こんにちは/今日/暖かい,暖かい/温かい,null,null,
メールはあまり使いません。,ロボットはきちんと介護できるのかなあ,さあ、どうですかね。一生懸命改良すればできるようになるかもしませんね。,さあ/一生懸命/改良/する/できる/なる/する#ん,改良/懸命,null,null,
こんにちは,雨はあまり好きではありません。,そうですよね。雨は濡れますし、雪のほうがいいかな。,雨/濡れる/雪/いい,易易/良い/善い/好い,null,null,
そうですよね。雨は濡れますし、雪のほうがいいかな。,雨がふるけど、梅雨もいい季節ですね。,梅雨はあまり好きじゃないですね。うっとうしいから。,梅雨/好き#ない/うっとうしい,null,鬱陶しい,null,
梅雨はあまり好きじゃないですね。うっとうしいから。,手紙も時々出したほうがいいですよね,本当にそう思います。漢字も忘れますしね。ボケ防止にいいかもしれませんね。,思う/漢字/忘れる/ボケ/防止/いい/しれる#ん,易易/良い/善い/好い,null,null,
本当にそう思います。漢字も忘れますしね。ボケ防止にいいかもしれませんね。,とりたてのキュウリは本当に美味しいですね,しばらく食べてないけれども。昔よく食べた時はおいしかったですね。ちょっと青臭いですけどね。,食べる#ない/昔/食べる/おいしい/青臭い,美味しい,臭い/青臭い,null,
しばらく食べてないけれども。昔よく食べた時はおいしかったですね。ちょっと青臭いですけどね。,高校は、もう昔の事で忘れてしまいました。,そうですね。もうあの頃のことは、いくつか覚えてますけど、もう昔のことですね。,そうですね/いくつ/覚える/昔,覚え,null,null,
高島屋はあまり行かないですね。私は伊勢丹に行きますね。,今は、ちょっと週に2回ほど、仕事をしてます。,私も週に2回ほど行っています。人と会うのが楽しみですよね。,私/週/2/行く/人/会う/楽しみ,楽しみ/合う/会う/遭う/遇う/逢う,null,null,
そうですね。前ほどはないですけども、やってみたいことはいっぱいありますよね。,おいしいもの、食べ過ぎちゃったかも。,分かります。おいしいものは、たくさん食べちゃうんですよね。でも気を付けないといけないですよね。,分かる/おいしい/たくさん/食べる/気/付ける#ない#ない,分かる/判る/美味しい,null,null,
分かります。おいしいものは、たくさん食べちゃうんですよね。でも気を付けないといけないですよね。,豆大福の方が好きです,豆大福美味しいですよね。いちご大福はもっとおしいですよね。,豆/大福/美味しい/いちご/大福/おしい,惜しい/味/美味しい,押し/圧し ,null,
豆大福美味しいですよね。いちご大福はもっとおしいですよね。,甘いものが大好きです。羊羹とか大福とか。,そうですね。大福のほうが好きですね、私は。,そうですね/大福/好き/私,好き,null,null,
そうですね。大福のほうが好きですね、私は。,果物で一番好きなのは何んですか？みかんとかリンゴとか柿とか色々ありますよね,柿が一番好きです。でも最近リンゴもいいかなと思います。,柿/一番/好き/最近/リンゴ/思う,好き,null,null,
柿が一番好きです。でも最近リンゴもいいかなと思います。,そうですよね．わたしもそう思います,そうですよね。やっぱり柿はおいしいですよね。,柿/おいしい,美味しい,null,null,
そうですね。夜はお米にします。朝もお米にします。ご飯にしています。,お米もパンも、どちらも好きだけど、やっぱりパンが美味しいかな。,私はご飯の方が最近おいしくなりました。,私/ご飯/最近/おいしい/なる,美味しい,null,null,
私はご飯の方が最近おいしくなりました。,果物は缶詰より本物の方が美味しいですよね。自然のままが一番かなあ。,そうですね。やっぱり缶詰はちょっと加工してありますし、ビタミンも消えてますから自然が一番美味しいと思います。,そうですね/缶詰/加工/する/ビタミン/消える/自然/一番/美味しい/思う,味/美味しい,null,null,
そうですね。やっぱり缶詰はちょっと加工してありますし、ビタミンも消えてますから自然が一番美味しいと思います。,夏になると、虫が増えますよね。虫は苦手ですか？,虫は苦手です。,虫/苦手,null,苦,null,
そうです。,人生は色んな楽しい事もあるし、苦しいこともあるし、悲しいこともあるんですよ。楽しいことばかりじゃないですね。,そうです。楽しいばかりの人生で話題です。色んな方ありますよね。,楽しい/人生/話題/ある,楽しい,null,null,
そうですね。知ってる隣の人とか話をしますよね。どんな話をしますか。,宝くじは買ったことありますけど、当たったことがありません。,宝くじはそうですよね、ないですね。だから最近買いません、あまり。,宝くじ/ない/最近/買う#ん,宝/財,null,null,
宝くじはそうですよね、ないですね。だから最近買いません、あまり。,昔は海外で暮らしたいと思っていたんですけど、最近はあまり思わないですね。,そうですね。テロとか色んな事件が起きて、日本は安全かなと思いますね。私もオーストラリアに行きたいなあと思ったことありますよ。永住できたらいいなって。,そうですね/テロ/事件/起きる/日本/安全/思う/私/オーストラリア/行く/思う/ある/永住/できる/いい,易易/良い/善い/好い/安全,null,null,
そうですね。テロとか色んな事件が起きて、日本は安全かなと思いますね。私もオーストラリアに行きたいなあと思ったことありますよ。永住できたらいいなって。,何をするにもお金がかかりますね。,お金かかりますね。習い事するのにも。したいのいっぱいあるんですけどね。かかりますね。今、月謝が高いですもんね。,お金/かかる/習い事/する/する/ある/かかる/今/月謝/高い,高い,null,null,
そうですね。今はパソコンできないと仕事もできないし、お年よりもなかなか皆さんやらないと、いけないのかなと思ってますけど。,今は、ちょっと週に2回ほど、仕事をしてます。,私も仕事をしています。ちょっと体動かしたり、人とコミュニケーションをとったり、週に2回くらい必要かなと思います。,私/仕事/する/体/動かす/人/コミュニケーション/とる/週/2/必要/思う,要/必要,null,null,
ほんとに、すごいですね。,若い時と違って、本を読むのは疲れますね。肩もこるし。,そうですね。目がやっぱり疲れますね。肩も相当こります。,そうですね/目/疲れる/肩/こりる,null,懲りる,null,
そうなんです。痩せたい時に痩せられないっていうのが、そうですね。太りたい時に太れないっていうのも。,日本の国も広いし、世界はもっと広いし。日本だったらどこに行きたいですか？,沖縄ですね。台風が多いですけど。,沖縄/台風/多い,多,null,null,
でも、海があるので、思ったよりも蒸し暑くなくて、いいんじゃないかね。,京都は、紅葉もいいし建物もいいし景色もいいしお寺もいいし、いっぱいありますよね,桜の時期もいいと思うんですよね。,桜/時期/思う,時,null,null,
桜の時期もいいと思うんですよね。,海には、ここのところ行っていません。,そうですね。海はやっぱり若い人が行くところかな。日差しが強くてつらいですよね。,そうですね/海/若い/人/行く/日差し/強い/つらい,強い/若い,辛い,null,
そうですね。海はやっぱり若い人が行くところかな。日差しが強くてつらいですよね。,昭和記念公園にコスモスの丘というところがあって、その時期にはたくさんのコスモスが咲くんですよ。,私も何度か行きました。丘の上から見渡すと、コスモスがいっぱい咲いてて綺麗ですよ。,私/何/行く/丘/見渡す/コスモス/咲く/綺麗,奇麗/綺麗/越す,null,null,
私も何度か行きました。丘の上から見渡すと、コスモスがいっぱい咲いてて綺麗ですよ。,バイオリンの音も良いですけど、ピアノも良いですよね。,そうですね。でも、どちらかと言うと、バイオリンのほうが好きですけどね。毎朝10分ぐらい聴いてます。,そうですね/どちら/言う/バイオリン/好き/毎朝/10/聴く,好き,null,null,
そうですね。でも、どちらかと言うと、バイオリンのほうが好きですけどね。毎朝10分ぐらい聴いてます。,やっぱり言葉がわからないとつまらないですよね。,そうですね。英語が話せたらいいなと思いますよね。ちょっと外国語話せるといいですよね。,そうですね/英語/話せる/いい/思う/外国/語/話せる/いう,易易/良い/善い/好い/話せる,null,null,
そうですね。英語が話せたらいいなと思いますよね。ちょっと外国語話せるといいですよね。,私は薔薇の花が好きです,私は薔薇もいいですけど、何でしょうか。お花は全般に好きですけど、チューリップもいいですね、春にはいっぱい咲いて。,私/薔薇/何/花/全般/好き/チューリップ/春/咲く,好き/春/花/華,null,null,
別に服の畳み方にはないし、あんまりいろんなことには、こだわりがないですね。,明るい色の服が好きです。,私はどっかと言うと茶系が好きですね。こげ茶色とか茶色とか黒とか、暗い色が好きですね。,私/どっか/言う/茶/系/好き/こげる/茶色/茶色/黒/暗い/色/好き,好き/色,黒,null,
私はどっかと言うと茶系が好きですね。こげ茶色とか茶色とか黒とか、暗い色が好きですね。,最近はほとんど、浴衣や着物を着たりしたことがありません。,浴衣もいいですけどね。なかなか着るのには手間がかかるって言うか。なかなか着ないですね。着物いいですよね。成人式にはね。綺麗で。,浴衣/着る/手間/かかる/言う/着る#ない/着物/いい/成人/式/綺麗,易易/良い/善い/好い/奇麗/綺麗/間,null,null,
浴衣もいいですけどね。なかなか着るのには手間がかかるって言うか。なかなか着ないですね。着物いいですよね。成人式にはね。綺麗で。,今はあまり着物や浴衣は着ないです。若い時は着ていましたけれど。,そうですね。若い時って言うか、着てましたね。自分で着るのができるので。手早く着れたんですけどね。最近はちょっと時間がかかるし。ちょっと寒いし。,そうですね/若い/言う/着る/自分/着る/できる/手早い/着る/れる/最近/時間/かかる/寒い,間/時/若い,寒い,null,
こんにちは,何か、思い出の品は、持っていますか？,思い出の品は特別何も無いですね。小学生の頃に書いたお習字とか通信簿とか、そういう絵とかは持っています。,思い出/品/特別/何/無い/小学生/書く/習字/通信/簿/絵/持つ,思い/特別,null,null,
そうですね。あんまり読書は好きじゃないですね。新聞は読みますけど、全部は読みませんので。,新聞は大好きで毎日全部読んでます,そうですか。偉いですね。毎日読みますけど、あんまり全部は難しいのは読みません。特に政治経済とかは読みません。,偉い/毎日/読む/全部/難しい/読む#ん/政治/経済/読む#ん,偉い/豪い,難しい/偉い/豪い,null,
そうですか。偉いですね。毎日読みますけど、あんまり全部は難しいのは読みません。特に政治経済とかは読みません。,汗をかくことはいいことですよね。脱水症状にならない程度に。,そうですね。汗をかくことは新陳代謝もよくなるし、健康にもいいと思います。,そうですね/汗/かく/新陳代謝/なる/健康/思う,健/健康/核,null,null,
そうですね。汗をかくことは新陳代謝もよくなるし、健康にもいいと思います。,1日1日を無駄にしないで楽しくすごそうと頑張ってます,それは偉いですね。あんまりそういうふうに考えたことはないですね。先が短いんですけどね。,それ/偉い/考える#ない/先/短い,偉い/豪い,偉い/豪い,null,
それは偉いですね。あんまりそういうふうに考えたことはないですね。先が短いんですけどね。,家のリフォームは考えたいんですけど、めんどくさくなりました。,考えたいですね。でも、どれだけかかるかと思うと、ちょっと今我慢しようかなって。,考える/どれ/かかる/思う/我慢/する,我慢,我/我慢,null,
考えたいですね。でも、どれだけかかるかと思うと、ちょっと今我慢しようかなって。,畑に行ったら草がいっぱいはえていたので、これから草取りに行こうかなあと思っています。,畑があるんですか。草が生えやすいですよね。手間暇かかりますけど、おいしいものができますね。,畑/ある/草/生える/手間/暇/かかる/おいしい/できる,美味しい/間,null,null,
畑があるんですか。草が生えやすいですよね。手間暇かかりますけど、おいしいものができますね。,雨は好きではないですけど、たまには降らないと畑や草花が大変ですので、やっぱり降って欲しいですね。,そうですね。雨は適当に降ってほしいですね。降り過ぎない程度に。,そうですね/雨/適当/降る/降る#ない/程度,適当,null,null,
そうですね。雨は適当に降ってほしいですね。降り過ぎない程度に。,雨は嫌です。,雨は嫌じゃないですよ。ただ何日も降るとちょっと湿っぽいので、あれですけど。,雨/嫌#ない/何/降る/湿っぽい/あれ,null,下る/降る,null,
雨は嫌じゃないですよ。ただ何日も降るとちょっと湿っぽいので、あれですけど。,十五夜の月は特に綺麗ですよね。,いつも十五夜を見過ごしてしまうんですね。ですから綺麗ですね、月は。満月はとても綺麗です。,十五夜/見過ごす/綺麗/月/満月/綺麗,奇麗/綺麗,null,null,
そうですね。でも、ここんとこ少ないかなと思うんですけど、よくありますね。,今までの旅行で一番よかったところはどこですか？,北海道も良かったですけどね。上高地も良かったですけど、十和田湖も良かったですけど、京都もいいですね。でも、四国には行ってないですよね。,北海道/良い/上高地/良い/十和田湖/良い/京都/四国/行く#ない,良い/善い/好い,null,null,
北海道も良かったですけどね。上高地も良かったですけど、十和田湖も良かったですけど、京都もいいですね。でも、四国には行ってないですよね。,北海道も九州も行ったけど、九州の方が好きかなぁ,九州きましたね、昔。でも北海道のほうが好きですね、私は。,九州/くる/昔/北海道/好き/私,好き,null,null,
九州きましたね、昔。でも北海道のほうが好きですね、私は。,今日は久々に、昔の友達と会います。,昔の友達と会うと話はづみますよね。若かったころ、元気だったころ、いろいろと思い出して話すので、そのころに戻りますよね。,昔/友達/会う/話/づみますよね/若い/元気/思い出す/話す/戻る,思い/元気/合う/会う/遭う/遇う/逢う/若い,null,null,
そうですね。でも、ちょっと話が合わなくなったりとかしますね。,日の当たる庭っていいですよね。花が綺麗に咲いてくれて。,そうなんです。うちはちょっと日陰が多いんですね。お花がいっぱい咲いてくれて、いろいろ植えたいんですけど。日当たりのいいところって、もううらやましいです。,うち/日陰/多い/花/咲く/植える/日当たり/いい/うらやましい,羨ましい/多/易易/花/華/良い/善い/好い/当たり,null,null,
